time,susceptible,infected,hospital,recovered,dead
193,1611,389,103,0,0
194,1610,390,105,0,0
195,1610,390,106,0,0
196,1610,390,108,0,0
197,1609,391,109,0,0
198,1609,391,110,0,0
199,1607,393,110,0,0
200,1607,393,109,0,0
201,1603,397,109,0,0
202,1603,397,109,0,0
203,1602,398,110,0,0
204,1601,399,111,0,0
205,1599,401,113,0,0
206,1596,404,117,0,0
207,1592,408,119,0,0
208,1589,411,119,0,0
209,1586,414,119,0,0
210,1584,416,120,0,0
211,1583,417,122,0,0
212,1582,418,122,0,0
213,1579,421,123,0,0
214,1578,422,123,0,0
215,1576,424,124,0,0
216,1576,424,126,0,0
217,1575,425,126,0,0
218,1574,426,128,0,0
219,1573,427,128,0,0
220,1573,427,129,0,0
221,1570,430,132,0,0
222,1568,432,132,0,0
223,1566,434,132,0,0
224,1565,435,135,0,0
225,1562,438,136,0,0
226,1561,439,137,0,0
227,1561,439,136,0,0
228,1560,440,134,0,0
229,1558,442,131,0,0
230,1554,446,128,0,0
231,1551,449,127,0,0
232,1549,451,129,0,0
233,1547,453,129,0,0
234,1546,454,129,0,0
235,1543,457,126,0,0
236,1541,459,127,0,0
237,1539,461,128,0,0
238,1536,464,128,0,0
239,1535,465,131,0,0
240,1534,466,131,0,0
241,1534,466,132,0,0
242,1534,466,132,0,0
243,1533,467,135,0,0
244,1529,471,136,0,0
245,1526,474,138,0,0
246,1525,475,139,0,0
247,1524,476,140,0,0
248,1524,476,138,0,0
249,1522,478,140,0,0
250,1522,478,139,0,0
251,1522,478,138,0,0
252,1520,480,140,0,0
253,1519,481,137,0,0
254,1517,483,137,0,0
255,1515,485,139,0,0
256,1515,485,138,0,0
257,1514,486,137,0,0
258,1513,487,139,0,0
259,1512,488,139,0,0
260,1512,488,141,0,0
261,1512,488,142,0,0
262,1512,488,145,0,0
263,1511,489,146,0,0
264,1509,491,148,0,0
265,1509,491,149,0,0
266,1508,492,149,0,0
267,1508,492,150,0,0
268,1508,492,152,0,0
269,1507,493,152,0,0
270,1502,498,152,0,0
271,1499,501,153,0,0
272,1495,505,152,0,0
273,1493,507,149,0,0
274,1493,507,150,0,0
275,1493,507,151,0,0
276,1493,507,149,0,0
277,1493,507,148,0,0
278,1491,509,148,0,0
279,1488,512,149,0,0
280,1486,514,147,0,0
281,1485,515,146,0,0
282,1483,517,148,0,0
283,1483,517,150,0,0
284,1482,518,149,0,0
285,1482,518,152,0,0
286,1482,518,152,0,0
287,1481,519,153,0,0
288,1481,519,154,0,0
289,1480,520,156,0,0
290,1479,521,155,0,0
291,1476,524,155,0,0
292,1476,524,156,0,0
293,1476,524,159,0,0
294,1474,526,160,0,0
295,1472,528,160,0,0
296,1470,530,159,0,0
297,1470,530,160,0,0
298,1470,530,163,0,0
299,1470,530,163,0,0
300,1470,530,165,0,0
301,1469,531,166,0,0
302,1469,531,167,0,0
303,1469,531,167,0,0
304,1465,535,167,0,0
305,1465,535,167,0,0
306,1462,538,167,0,0
307,1458,542,165,0,0
308,1457,543,166,0,0
309,1455,545,167,0,0
310,1453,547,167,0,0
311,1452,548,167,0,0
312,1452,548,168,0,0
313,1450,550,169,0,0
314,1448,552,172,0,0
315,1446,554,173,0,0
316,1446,554,173,0,0
317,1445,555,175,0,0
318,1444,556,173,0,0
319,1442,558,175,0,0
320,1436,564,175,0,0
321,1430,570,175,0,0
322,1427,573,177,0,0
323,1425,575,175,0,0
324,1423,577,173,0,0
325,1421,579,174,0,0
326,1416,584,173,0,0
327,1413,587,174,0,0
328,1411,589,175,0,0
329,1408,592,177,0,0
330,1405,595,179,0,0
331,1404,596,183,0,0
332,1404,596,183,0,0
333,1404,596,185,0,0
334,1401,599,187,0,0
335,1401,599,190,0,0
336,1398,602,192,0,0
337,1396,604,194,0,0
338,1392,608,196,0,0
339,1392,608,195,0,0
340,1390,610,196,0,0
341,1387,613,197,0,0
342,1387,613,198,0,0
343,1385,615,194,0,0
344,1383,617,192,0,0
345,1381,619,193,0,0
346,1379,621,194,0,0
347,1373,627,192,0,0
348,1368,632,195,0,0
349,1361,639,195,0,0
350,1361,639,195,0,0
351,1360,640,196,0,0
352,1357,643,198,0,0
353,1355,645,198,0,0
354,1350,650,200,0,0
355,1350,650,200,0,0
356,1350,650,200,0,0
357,1349,651,199,0,0
358,1345,655,200,0,0
359,1341,659,200,0,0
360,1336,664,200,0,0
361,1334,666,200,0,0
362,1333,667,199,0,0
363,1332,668,200,0,0
364,1330,670,200,0,0
365,1328,672,200,0,0
366,1323,677,200,0,0
367,1321,679,200,0,0
368,1319,681,200,0,0
369,1313,687,200,0,0
370,1311,689,200,0,0
371,1308,692,198,0,0
372,1307,693,199,0,0
373,1307,693,200,0,0
374,1306,694,200,0,0
375,1305,695,200,0,0
376,1305,695,200,0,0
377,1304,696,198,0,0
378,1302,698,200,0,0
379,1296,704,200,0,0
380,1295,705,200,0,0
381,1293,707,200,0,0
382,1292,708,200,0,0
383,1291,709,200,0,0
384,1288,712,200,0,0
385,1287,713,199,0,0
386,1285,715,200,0,0
387,1284,716,200,0,0
388,1281,719,200,0,0
389,1277,723,200,0,0
390,1276,724,198,0,0
391,1276,724,199,0,0
392,1275,725,199,0,0
393,1272,728,200,0,0
394,1267,733,200,0,0
395,1264,736,200,0,0
396,1264,736,200,0,0
397,1260,740,200,0,0
398,1260,740,198,0,0
399,1258,742,197,0,0
400,1257,743,196,0,0
401,1256,610,194,118,16
402,1254,582,196,147,17
403,1251,576,198,156,17
404,1247,577,200,159,17
405,1247,577,199,159,17
406,1245,579,197,159,17
407,1244,580,198,159,17
408,1242,582,197,159,17
409,1242,582,198,159,17
410,1240,584,198,159,17
411,1235,589,196,159,17
412,1234,590,196,159,17
413,1234,590,199,159,17
414,1234,590,198,159,17
415,1232,592,197,159,17
416,1230,594,199,159,17
417,1230,594,197,159,17
418,1230,594,198,159,17
419,1229,595,196,159,17
420,1228,596,198,159,17
421,1228,596,198,159,17
422,1227,597,195,159,17
423,1226,598,198,159,17
424,1226,598,200,159,17
425,1226,598,200,159,17
426,1226,596,200,161,17
427,1224,596,200,162,18
428,1222,598,200,162,18
429,1218,602,200,162,18
430,1217,603,200,162,18
431,1216,604,198,162,18
432,1216,604,199,162,18
433,1216,604,199,162,18
434,1216,604,196,162,18
435,1213,607,194,162,18
436,1213,607,194,162,18
437,1210,610,192,162,18
438,1210,610,192,162,18
439,1210,610,195,162,18
440,1209,610,198,163,18
441,1208,611,197,163,18
442,1205,614,196,163,18
443,1203,616,196,163,18
444,1201,618,198,163,18
445,1200,619,197,163,18
446,1200,618,197,164,18
447,1198,619,200,165,18
448,1195,622,200,165,18
449,1194,623,200,165,18
450,1194,622,200,166,18
451,1193,622,200,167,18
452,1193,621,197,168,18
453,1193,620,199,169,18
454,1192,620,199,169,19
455,1192,619,200,170,19
456,1191,620,200,170,19
457,1190,620,200,171,19
458,1187,620,200,174,19
459,1187,614,200,178,21
460,1186,612,200,180,22
461,1186,611,199,180,23
462,1185,611,200,181,23
463,1181,612,200,184,23
464,1178,613,200,186,23
465,1175,616,200,186,23
466,1172,618,200,187,23
467,1170,618,200,189,23
468,1170,618,200,189,23
469,1170,618,200,189,23
470,1169,615,200,193,23
471,1167,612,200,197,24
472,1165,609,199,201,25
473,1161,610,200,204,25
474,1158,608,200,209,25
475,1155,609,200,211,25
476,1155,608,200,212,25
477,1155,608,200,212,25
478,1154,608,199,213,25
479,1152,610,200,213,25
480,1148,611,200,216,25
481,1145,613,200,217,25
482,1144,611,200,220,25
483,1143,612,199,220,25
484,1142,613,200,220,25
485,1142,613,198,220,25
486,1142,612,198,221,25
487,1140,614,200,221,25
488,1139,615,198,221,25
489,1137,617,197,221,25
490,1134,615,200,225,26
491,1133,614,199,227,26
492,1129,615,199,229,27
493,1124,619,196,230,27
494,1123,620,195,230,27
495,1121,621,197,231,27
496,1120,621,200,232,27
497,1119,621,200,233,27
498,1117,623,200,233,27
499,1117,618,199,238,27
500,1117,614,200,242,27
501,1117,613,200,243,27
502,1116,614,200,243,27
503,1114,614,200,245,27
504,1114,613,199,246,27
505,1113,614,200,246,27
506,1112,614,200,247,27
507,1112,612,199,249,27
508,1110,612,200,251,27
509,1109,610,199,254,27
510,1109,609,199,255,27
511,1108,607,200,258,27
512,1108,606,200,259,27
513,1108,604,198,261,27
514,1107,604,197,262,27
515,1107,602,199,264,27
516,1107,600,197,266,27
517,1107,600,200,266,27
518,1107,597,198,269,27
519,1107,596,198,270,27
520,1106,597,197,270,27
521,1105,597,198,271,27
522,1103,598,197,272,27
523,1097,604,195,272,27
524,1094,607,194,272,27
525,1094,607,192,272,27
526,1091,606,193,276,27
527,1090,605,192,278,27
528,1090,602,190,280,28
529,1087,602,189,282,29
530,1087,602,188,282,29
531,1086,602,189,283,29
532,1084,603,187,284,29
533,1084,603,187,284,29
534,1082,605,189,284,29
535,1080,607,189,284,29
536,1079,606,189,286,29
537,1078,604,190,289,29
538,1077,604,191,290,29
539,1075,606,186,290,29
540,1074,607,182,290,29
541,1073,608,183,290,29
542,1071,610,188,290,29
543,1071,610,189,290,29
544,1070,611,189,290,29
545,1070,610,189,291,29
546,1069,611,187,291,29
547,1068,611,186,292,29
548,1067,612,185,292,29
549,1066,610,182,294,30
550,1063,607,181,300,30
551,1062,607,182,301,30
552,1061,605,182,302,32
553,1060,605,182,303,32
554,1060,605,182,303,32
555,1057,608,180,303,32
556,1056,609,185,303,32
557,1055,610,186,303,32
558,1054,611,185,303,32
559,1052,612,187,304,32
560,1052,612,190,304,32
561,1049,615,191,304,32
562,1046,617,188,305,32
563,1045,617,187,306,32
564,1045,616,186,307,32
565,1043,618,189,307,32
566,1038,622,191,308,32
567,1035,624,191,309,32
568,1034,625,192,309,32
569,1033,624,192,311,32
570,1031,623,192,314,32
571,1028,626,194,314,32
572,1026,625,193,316,33
573,1023,623,193,320,34
574,1022,623,194,321,34
575,1020,624,194,322,34
576,1014,626,197,326,34
577,1014,624,200,328,34
578,1012,625,200,329,34
579,1011,622,200,333,34
580,1010,621,200,335,34
581,1009,621,200,336,34
582,1007,618,199,341,34
583,1007,615,200,344,34
584,1006,614,200,346,34
585,1006,611,200,349,34
586,1006,611,200,349,34
587,1005,611,198,350,34
588,1005,609,199,352,34
589,1004,609,197,353,34
590,1003,608,197,355,34
591,1002,609,199,355,34
592,1002,609,199,355,34
593,1002,609,200,355,34
594,1001,609,199,356,34
595,1001,609,196,356,34
596,999,611,194,356,34
597,998,611,194,357,34
598,998,611,195,357,34
599,997,610,198,358,35
600,996,611,198,358,35
601,995,608,200,361,36
602,994,609,197,361,36
603,994,608,198,362,36
604,994,607,196,363,36
605,993,606,195,365,36
606,992,604,194,368,36
607,992,600,196,372,36
608,992,597,196,373,38
609,992,594,196,376,38
610,991,593,196,378,38
611,989,594,196,379,38
612,988,594,196,380,38
613,987,592,196,383,38
614,987,591,195,384,38
615,987,589,192,386,38
616,986,590,190,386,38
617,985,590,189,387,38
618,984,590,189,388,38
619,984,589,192,389,38
620,983,590,191,389,38
621,983,587,188,391,39
622,982,586,190,393,39
623,981,585,190,394,40
624,981,584,188,395,40
625,980,582,190,397,41
626,978,583,191,398,41
627,976,585,190,398,41
628,976,584,193,399,41
629,975,583,193,401,41
630,975,579,192,405,41
631,975,576,194,408,41
632,974,575,195,409,42
633,973,574,196,411,42
634,971,575,195,412,42
635,971,572,197,415,42
636,970,571,193,417,42
637,970,569,190,419,42
638,970,566,190,422,42
639,967,568,192,423,42
640,965,569,193,423,43
641,963,571,194,423,43
642,961,573,189,423,43
643,957,576,190,424,43
644,957,572,188,427,44
645,957,569,188,430,44
646,956,569,188,431,44
647,955,569,186,432,44
648,954,570,185,432,44
649,953,569,186,434,44
650,952,570,187,434,44
651,952,570,188,434,44
652,952,568,188,436,44
653,949,570,187,437,44
654,947,570,185,438,45
655,943,572,184,440,45
656,940,575,182,440,45
657,936,578,182,441,45
658,934,579,183,442,45
659,933,579,184,443,45
660,931,581,179,443,45
661,926,586,179,443,45
662,923,589,179,443,45
663,921,590,182,444,45
664,921,588,182,446,45
665,921,588,180,446,45
666,920,588,177,447,45
667,919,589,178,447,45
668,917,591,179,447,45
669,917,590,178,448,45
670,917,585,179,452,46
671,916,583,179,454,47
672,915,580,180,458,47
673,914,579,180,459,48
674,913,580,180,459,48
675,912,581,177,459,48
676,908,585,176,459,48
677,906,587,176,459,48
678,906,585,176,461,48
679,905,583,176,464,48
680,903,583,179,466,48
681,902,583,178,467,48
682,902,581,178,468,49
683,902,581,177,468,49
684,901,581,179,469,49
685,900,582,180,469,49
686,900,582,182,469,49
687,899,582,183,470,49
688,898,583,185,470,49
689,898,582,184,471,49
690,898,581,185,472,49
691,898,578,183,475,49
692,898,578,183,475,49
693,896,580,182,475,49
694,893,581,183,477,49
695,892,580,185,478,50
696,891,579,185,480,50
697,888,582,185,480,50
698,884,586,184,480,50
699,884,586,184,480,50
700,880,590,183,480,50
701,877,592,183,481,50
702,876,593,182,481,50
703,875,594,181,481,50
704,873,592,183,485,50
705,872,593,183,485,50
706,868,594,182,488,50
707,868,590,181,491,51
708,866,591,181,491,52
709,864,591,180,493,52
710,863,590,183,495,52
711,862,590,183,496,52
712,861,591,185,496,52
713,859,591,184,498,52
714,858,590,184,500,52
715,858,588,186,502,52
716,856,590,189,502,52
717,855,590,188,503,52
718,855,589,190,504,52
719,855,587,189,506,52
720,854,582,191,512,52
721,853,577,192,517,53
722,853,574,193,519,54
723,852,573,193,521,54
724,850,573,195,523,54
725,849,572,195,525,54
726,849,567,196,530,54
727,849,564,198,533,54
728,849,562,197,534,55
729,848,560,197,536,56
730,847,558,199,539,56
731,847,557,195,540,56
732,844,560,195,540,56
733,844,560,193,540,56
734,843,558,194,543,56
735,842,559,195,543,56
736,841,557,196,546,56
737,841,555,200,548,56
738,839,553,200,552,56
739,837,555,200,552,56
740,836,554,199,554,56
741,836,551,199,557,56
742,835,552,200,557,56
743,833,552,199,559,56
744,833,550,200,561,56
745,833,548,200,563,56
746,831,548,200,565,56
747,829,544,200,570,57
748,829,539,200,574,58
749,829,532,200,580,59
750,829,532,200,580,59
751,829,531,197,581,59
752,828,529,196,584,59
753,828,527,197,586,59
754,828,522,198,591,59
755,828,522,200,591,59
756,828,522,199,591,59
757,827,522,197,592,59
758,825,520,196,594,61
759,825,516,195,597,62
760,825,511,198,601,63
761,825,509,200,603,63
762,823,510,200,604,63
763,823,509,196,605,63
764,822,508,197,607,63
765,821,507,197,608,64
766,821,502,199,613,64
767,819,502,199,615,64
768,817,502,195,617,64
769,817,496,195,622,65
770,817,494,194,624,65
771,817,491,191,627,65
772,817,490,190,627,66
773,817,490,189,627,66
774,816,490,189,628,66
775,813,492,190,629,66
776,813,492,190,629,66
777,812,492,189,630,66
778,812,490,188,632,66
779,812,484,188,638,66
780,810,485,188,639,66
781,810,483,189,640,67
782,807,485,190,641,67
783,806,485,191,642,67
784,805,483,188,645,67
785,805,482,188,646,67
786,804,481,187,648,67
787,804,480,186,649,67
788,804,477,185,652,67
789,803,474,186,654,69
790,803,473,185,655,69
791,801,475,184,655,69
792,800,475,185,656,69
793,795,477,185,659,69
794,793,474,184,664,69
795,790,474,183,667,69
796,789,475,182,667,69
797,787,473,183,671,69
798,784,476,185,671,69
799,784,474,184,673,69
800,784,473,183,674,69
801,783,473,182,675,69
802,783,471,184,677,69
803,783,468,185,680,69
804,783,464,186,684,69
805,783,464,185,684,69
806,782,463,186,685,70
807,782,462,184,686,70
808,782,460,182,688,70
809,780,462,184,688,70
810,777,463,180,690,70
811,776,459,180,693,72
812,775,459,178,694,72
813,774,460,177,694,72
814,771,463,177,694,72
815,771,461,177,696,72
816,768,462,174,698,72
817,765,465,173,698,72
818,765,465,170,698,72
819,765,464,168,699,72
820,765,463,167,700,72
821,765,463,166,700,72
822,765,462,165,701,72
823,765,461,165,702,72
824,765,461,163,702,72
825,765,461,164,702,72
826,765,461,160,702,72
827,765,459,161,704,72
828,763,459,163,705,73
829,763,455,164,709,73
830,762,455,163,709,74
831,761,455,164,710,74
832,759,457,165,710,74
833,758,458,167,710,74
834,758,458,167,710,74
835,757,456,168,713,74
836,757,456,167,713,74
837,757,453,164,716,74
838,757,453,163,716,74
839,756,454,162,716,74
840,756,453,162,716,75
841,756,452,160,717,75
842,756,449,158,719,76
843,755,448,157,721,76
844,754,447,157,723,76
845,753,447,157,724,76
846,753,447,156,724,76
847,753,445,158,726,76
848,752,443,158,729,76
849,752,442,157,730,76
850,752,442,159,730,76
851,751,442,160,731,76
852,751,442,162,731,76
853,751,442,161,731,76
854,750,442,160,732,76
855,750,442,161,732,76
856,750,441,159,732,77
857,749,441,161,733,77
858,749,438,159,736,77
859,749,438,156,736,77
860,747,439,157,737,77
861,746,440,154,737,77
862,743,442,155,738,77
863,741,440,156,741,78
864,740,438,155,744,78
865,740,435,154,747,78
866,740,432,152,750,78
867,740,430,149,752,78
868,739,431,150,752,78
869,738,432,153,752,78
870,737,432,155,753,78
871,736,431,156,754,79
872,736,429,157,756,79
873,736,425,157,759,80
874,734,424,156,762,80
875,733,422,157,765,80
876,731,424,156,765,80
877,731,424,155,765,80
878,731,423,155,766,80
879,731,421,156,768,80
880,731,417,153,771,81
881,731,414,152,774,81
882,728,416,152,775,81
883,728,415,150,776,81
884,728,414,150,777,81
885,727,415,148,777,81
886,723,419,148,777,81
887,723,417,147,779,81
888,723,416,147,780,81
889,723,414,149,782,81
890,723,411,149,785,81
891,722,411,152,786,81
892,721,408,152,790,81
893,720,404,151,795,81
894,716,407,152,796,81
895,716,405,152,798,81
896,715,405,153,799,81
897,714,405,153,800,81
898,711,406,149,802,81
899,710,407,151,802,81
900,708,409,152,802,81
901,708,409,153,802,81
902,707,409,152,803,81
903,707,407,150,805,81
904,707,407,148,805,81
905,704,409,150,806,81
906,701,411,149,807,81
907,701,411,153,807,81
908,700,410,156,809,81
909,700,409,157,810,81
910,700,409,157,810,81
911,700,408,157,811,81
912,698,410,158,811,81
913,696,412,159,811,81
914,696,411,159,812,81
915,696,411,159,812,81
916,695,412,159,812,81
917,692,415,160,812,81
918,691,416,160,812,81
919,691,416,161,812,81
920,691,415,162,813,81
921,691,414,161,814,81
922,688,415,161,816,81
923,688,409,159,821,82
924,688,406,160,824,82
925,687,407,158,824,82
926,685,406,160,826,83
927,685,405,159,827,83
928,684,406,159,827,83
929,683,404,157,828,85
930,683,404,157,828,85
931,683,403,159,829,85
932,683,401,158,831,85
933,682,402,155,831,85
934,680,402,155,833,85
935,680,400,151,834,86
936,680,399,152,835,86
937,680,398,153,836,86
938,679,398,152,836,87
939,678,397,152,838,87
940,678,396,155,839,87
941,678,395,154,839,88
942,677,394,154,840,89
943,677,394,154,840,89
944,676,394,154,841,89
945,676,394,154,841,89
946,676,393,154,842,89
947,675,393,154,843,89
948,675,392,157,844,89
949,675,391,160,845,89
950,673,390,159,848,89
951,672,390,158,849,89
952,672,389,158,850,89
953,672,388,159,851,89
954,670,390,160,851,89
955,668,389,159,854,89
956,668,388,160,855,89
957,667,388,160,856,89
958,667,387,161,856,90
959,666,386,163,858,90
960,664,388,159,858,90
961,663,386,159,861,90
962,662,384,161,864,90
963,660,385,161,865,90
964,660,385,161,865,90
965,659,384,161,867,90
966,659,379,160,871,91
967,659,376,160,874,91
968,658,376,160,875,91
969,657,376,157,876,91
970,656,375,154,878,91
971,656,372,156,881,91
972,654,372,156,883,91
973,654,369,156,885,92
974,654,368,154,886,92
975,653,367,154,888,92
976,653,361,154,894,92
977,653,361,153,894,92
978,652,360,154,896,92
979,652,359,152,897,92
980,649,361,154,898,92
981,648,361,154,899,92
982,648,359,153,901,92
983,648,359,155,901,92
984,648,358,155,902,92
985,647,359,156,902,92
986,647,359,154,902,92
987,647,358,154,903,92
988,646,359,154,903,92
989,646,358,152,904,92
990,645,358,151,904,93
991,645,357,149,905,93
992,645,357,147,905,93
993,643,359,149,905,93
994,642,359,151,906,93
995,642,359,151,906,93
996,641,358,150,908,93
997,641,357,149,908,94
998,641,357,149,908,94
999,641,356,146,909,94
1000,640,356,146,910,94
1001,640,355,144,911,94
1002,639,355,144,912,94
1003,639,355,143,912,94
1004,638,356,142,912,94
1005,637,356,142,913,94
1006,636,356,144,914,94
1007,636,356,140,914,94
1008,632,360,138,914,94
1009,631,361,135,914,94
1010,630,361,136,915,94
1011,630,359,134,917,94
1012,629,359,131,918,94
1013,628,359,130,919,94
1014,628,359,130,919,94
1015,628,359,129,919,94
1016,625,361,130,920,94
1017,624,361,129,921,94
1018,624,360,130,922,94
1019,624,360,128,922,94
1020,623,360,125,923,94
1021,622,361,127,923,94
1022,622,360,126,924,94
1023,621,360,127,925,94
1024,621,360,127,925,94
1025,621,359,127,926,94
1026,621,357,125,927,95
1027,620,356,125,929,95
1028,620,356,123,929,95
1029,620,355,125,930,95
1030,620,355,127,930,95
1031,618,357,123,930,95
1032,618,356,122,931,95
1033,618,355,124,932,95
1034,618,353,122,934,95
1035,617,354,123,934,95
1036,617,353,122,935,95
1037,617,353,121,935,95
1038,616,354,122,935,95
1039,615,352,121,938,95
1040,615,350,119,940,95
1041,615,348,119,942,95
1042,615,346,121,943,96
1043,615,342,120,946,97
1044,613,344,120,946,97
1045,613,344,119,946,97
1046,612,344,120,947,97
1047,612,343,119,948,97
1048,612,342,117,949,97
1049,612,341,116,950,97
1050,612,340,114,951,97
1051,612,340,116,951,97
1052,611,341,116,951,97
1053,611,338,114,953,98
1054,611,336,113,955,98
1055,610,333,113,959,98
1056,608,332,113,961,99
1057,608,328,112,965,99
1058,608,326,112,967,99
1059,608,325,110,968,99
1060,607,324,110,970,99
1061,606,320,110,975,99
1062,606,317,109,977,100
1063,606,315,108,979,100
1064,606,315,106,979,100
1065,602,319,105,979,100
1066,602,318,106,980,100
1067,600,319,108,981,100
1068,600,317,108,983,100
1069,600,317,112,983,100
1070,600,317,112,983,100
1071,599,317,109,983,101
1072,599,316,108,983,102
1073,597,317,109,984,102
1074,597,316,110,985,102
1075,595,317,108,986,102
1076,595,313,109,990,102
1077,593,313,111,992,102
1078,593,313,109,992,102
1079,592,313,109,993,102
1080,592,311,110,995,102
1081,590,312,112,996,102
1082,589,313,113,996,102
1083,589,313,111,996,102
1084,589,312,113,997,102
1085,589,311,112,998,102
1086,589,311,113,998,102
1087,587,312,112,999,102
1088,587,311,113,1000,102
1089,587,311,113,1000,102
1090,587,311,113,1000,102
1091,586,312,115,1000,102
1092,586,312,116,1000,102
1093,586,310,115,1002,102
1094,586,307,113,1004,103
1095,586,306,112,1005,103
1096,585,306,113,1006,103
1097,585,303,113,1009,103
1098,585,299,114,1013,103
1099,585,299,114,1013,103
1100,585,295,114,1017,103
1101,585,292,114,1020,103
1102,585,291,116,1021,103
