time,susceptible,infected,hospital,recovered,dead
0,1960,40,0,0,0
1,1922,78,1,0,0
2,1897,103,2,0,0
3,1887,113,3,0,0
4,1881,119,5,0,0
5,1874,126,5,0,0
6,1871,129,6,0,0
7,1870,130,8,0,0
8,1870,130,9,0,0
9,1870,130,9,0,0
10,1870,130,10,0,0
11,1870,130,10,0,0
12,1870,130,10,0,0
13,1870,130,10,0,0
14,1870,130,11,0,0
15,1870,130,12,0,0
16,1870,130,13,0,0
17,1870,130,13,0,0
18,1870,130,13,0,0
19,1870,130,13,0,0
20,1870,130,13,0,0
21,1870,130,14,0,0
22,1870,130,15,0,0
23,1870,130,15,0,0
24,1870,130,15,0,0
25,1870,130,16,0,0
26,1870,130,16,0,0
27,1870,130,16,0,0
28,1870,130,18,0,0
29,1870,130,18,0,0
30,1870,130,19,0,0
31,1870,130,19,0,0
32,1870,130,21,0,0
33,1870,130,21,0,0
34,1870,130,21,0,0
35,1870,130,21,0,0
36,1870,130,21,0,0
37,1870,130,22,0,0
38,1870,130,22,0,0
39,1870,130,23,0,0
40,1870,130,24,0,0
41,1870,130,24,0,0
42,1870,130,24,0,0
43,1870,130,24,0,0
44,1870,130,25,0,0
45,1870,130,25,0,0
46,1870,130,27,0,0
47,1869,131,27,0,0
48,1869,131,28,0,0
49,1869,131,29,0,0
50,1869,131,29,0,0
51,1869,131,29,0,0
52,1869,131,29,0,0
53,1869,131,29,0,0
54,1869,131,30,0,0
55,1869,131,31,0,0
56,1869,131,33,0,0
57,1869,131,33,0,0
58,1869,131,34,0,0
59,1869,131,36,0,0
60,1869,131,36,0,0
61,1869,131,36,0,0
62,1869,131,36,0,0
63,1869,131,36,0,0
64,1869,131,36,0,0
65,1869,131,36,0,0
66,1869,131,36,0,0
67,1869,131,36,0,0
68,1869,131,37,0,0
69,1869,131,37,0,0
70,1869,131,37,0,0
71,1868,132,40,0,0
72,1868,132,43,0,0
73,1868,132,43,0,0
74,1867,133,43,0,0
75,1867,133,44,0,0
76,1867,133,44,0,0
77,1866,134,44,0,0
78,1866,134,45,0,0
79,1866,134,46,0,0
80,1865,135,47,0,0
81,1865,135,47,0,0
82,1864,136,47,0,0
83,1864,136,47,0,0
84,1864,136,47,0,0
85,1864,136,48,0,0
86,1864,136,48,0,0
87,1864,136,51,0,0
88,1864,136,51,0,0
89,1864,136,52,0,0
90,1864,136,53,0,0
91,1864,136,53,0,0
92,1864,136,53,0,0
93,1864,136,55,0,0
94,1864,136,55,0,0
95,1864,136,55,0,0
96,1863,137,56,0,0
97,1863,137,56,0,0
98,1863,137,56,0,0
99,1862,138,56,0,0
100,1860,140,56,0,0
101,1858,142,56,0,0
102,1857,143,55,0,0
103,1857,143,55,0,0
104,1857,143,53,0,0
105,1857,143,53,0,0
106,1856,144,53,0,0
107,1856,144,52,0,0
108,1856,144,51,0,0
109,1856,144,52,0,0
110,1856,144,52,0,0
111,1856,144,52,0,0
112,1856,144,52,0,0
113,1855,145,52,0,0
114,1855,145,51,0,0
115,1853,147,50,0,0
116,1853,147,49,0,0
117,1853,147,49,0,0
118,1853,147,50,0,0
119,1853,147,50,0,0
120,1853,147,51,0,0
121,1853,147,52,0,0
122,1853,147,52,0,0
123,1853,147,54,0,0
124,1853,147,54,0,0
125,1853,147,53,0,0
126,1852,148,53,0,0
127,1852,148,53,0,0
128,1851,149,52,0,0
129,1850,150,53,0,0
130,1850,150,52,0,0
131,1846,154,52,0,0
132,1846,154,51,0,0
133,1845,155,51,0,0
134,1841,159,52,0,0
135,1841,159,52,0,0
136,1836,164,52,0,0
137,1836,164,51,0,0
138,1834,166,51,0,0
139,1834,166,50,0,0
140,1834,166,50,0,0
141,1834,166,50,0,0
142,1834,166,52,0,0
143,1832,168,52,0,0
144,1832,168,51,0,0
145,1832,168,52,0,0
146,1832,168,50,0,0
147,1832,168,52,0,0
148,1831,169,52,0,0
149,1830,170,52,0,0
150,1830,170,53,0,0
151,1830,170,53,0,0
152,1830,170,54,0,0
153,1829,171,55,0,0
154,1829,171,54,0,0
155,1828,172,54,0,0
156,1828,172,52,0,0
157,1828,172,53,0,0
158,1828,172,53,0,0
159,1827,173,52,0,0
160,1827,173,52,0,0
161,1827,173,52,0,0
162,1827,173,52,0,0
163,1826,174,53,0,0
164,1826,174,55,0,0
165,1825,175,56,0,0
166,1825,175,56,0,0
167,1825,175,56,0,0
168,1825,175,57,0,0
169,1825,175,57,0,0
170,1825,175,57,0,0
171,1825,175,55,0,0
172,1825,175,53,0,0
173,1825,175,53,0,0
174,1825,175,54,0,0
175,1825,175,53,0,0
176,1825,175,53,0,0
177,1825,175,55,0,0
178,1825,175,55,0,0
179,1825,175,54,0,0
180,1825,175,53,0,0
181,1825,175,54,0,0
182,1825,175,55,0,0
183,1824,176,56,0,0
184,1824,176,56,0,0
185,1823,177,56,0,0
186,1822,178,56,0,0
187,1821,179,54,0,0
188,1820,180,54,0,0
189,1820,180,55,0,0
190,1820,180,55,0,0
191,1818,182,56,0,0
192,1817,183,57,0,0
193,1817,183,56,0,0
194,1817,183,58,0,0
195,1815,185,58,0,0
196,1815,185,57,0,0
197,1814,186,57,0,0
198,1813,187,57,0,0
199,1813,187,58,0,0
200,1813,187,58,0,0
201,1813,187,57,0,0
202,1811,189,57,0,0
203,1811,189,56,0,0
204,1811,189,56,0,0
205,1809,191,56,0,0
206,1809,191,56,0,0
207,1809,191,55,0,0
208,1808,192,55,0,0
209,1808,192,54,0,0
210,1806,194,53,0,0
211,1805,195,53,0,0
212,1805,195,55,0,0
213,1803,197,56,0,0
214,1803,197,56,0,0
215,1803,197,56,0,0
216,1803,197,57,0,0
217,1802,198,57,0,0
218,1802,198,57,0,0
219,1802,198,58,0,0
220,1801,199,58,0,0
221,1800,200,56,0,0
222,1799,201,55,0,0
223,1797,203,54,0,0
224,1797,203,55,0,0
225,1796,204,55,0,0
226,1796,204,56,0,0
227,1791,209,56,0,0
228,1791,209,55,0,0
229,1791,209,57,0,0
230,1791,209,57,0,0
231,1789,211,58,0,0
232,1788,212,57,0,0
233,1788,212,59,0,0
234,1788,212,59,0,0
235,1788,212,60,0,0
236,1788,212,60,0,0
237,1788,212,60,0,0
238,1788,212,60,0,0
239,1786,214,61,0,0
240,1784,216,61,0,0
241,1782,218,62,0,0
242,1782,218,61,0,0
243,1782,218,62,0,0
244,1782,218,62,0,0
245,1782,218,61,0,0
246,1781,219,62,0,0
247,1780,220,61,0,0
248,1779,221,61,0,0
249,1777,223,61,0,0
250,1777,223,61,0,0
251,1776,224,61,0,0
252,1775,225,62,0,0
253,1773,227,62,0,0
254,1773,227,64,0,0
255,1773,227,63,0,0
256,1772,228,64,0,0
257,1772,228,63,0,0
258,1772,228,64,0,0
259,1772,228,64,0,0
260,1771,229,66,0,0
261,1771,229,66,0,0
262,1771,229,66,0,0
263,1771,229,66,0,0
264,1770,230,64,0,0
265,1768,232,63,0,0
266,1763,237,65,0,0
267,1761,239,68,0,0
268,1761,239,66,0,0
269,1761,239,66,0,0
270,1761,239,68,0,0
271,1760,240,67,0,0
272,1760,240,67,0,0
273,1759,241,67,0,0
274,1759,241,68,0,0
275,1759,241,69,0,0
276,1759,241,69,0,0
277,1759,241,67,0,0
278,1757,243,66,0,0
279,1756,244,68,0,0
280,1754,246,71,0,0
281,1754,246,70,0,0
282,1753,247,71,0,0
283,1753,247,70,0,0
284,1753,247,71,0,0
285,1752,248,71,0,0
286,1751,249,71,0,0
287,1749,251,71,0,0
288,1748,252,74,0,0
289,1747,253,72,0,0
